activity subject variable mean
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.12866715764898
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.288334735714286
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.0863278966402041
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.134580008877551
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.401721464285714
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeMeanX -0.352449631363265
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeMeanY -0.0557022524693878
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeMeanZ -0.0318694271979592
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.495422486102041
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.181414728657143
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.238443565306122
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerMagnitudeMean 0.0965845343040816
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.186530301073469
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean 0.0262184949326531
walkingDownstairs 1 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.104052260726531
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.185720285744898
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.398350390122449
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.281963359177551
walkingDownstairs 1 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.391919876612245
walkingDownstairs 2 timeBodyAccelerometerMeanX 0.27761534806383
walkingDownstairs 2 timeBodyAccelerometerMeanY -0.0226614158361702
walkingDownstairs 2 timeBodyAccelerometerMeanZ -0.116812942382979
walkingDownstairs 2 timeBodyAccelerometerStandardDeviationX 0.0463666814446808
walkingDownstairs 2 timeBodyAccelerometerStandardDeviationY 0.262881788951064
walkingDownstairs 2 timeBodyAccelerometerStandardDeviationZ -0.10283790806383
walkingDownstairs 2 timeGravityAccelerometerMeanX 0.861831345531915
walkingDownstairs 2 timeGravityAccelerometerMeanY -0.325780100638298
walkingDownstairs 2 timeGravityAccelerometerMeanZ -0.0438890162723404
walkingDownstairs 2 timeGravityAccelerometerStandardDeviationX -0.940361759574468
walkingDownstairs 2 timeGravityAccelerometerStandardDeviationY -0.940068525531915
walkingDownstairs 2 timeGravityAccelerometerStandardDeviationZ -0.931438313191489
walkingDownstairs 2 timeBodyAccelerometerJerkMeanX 0.110040615569574
walkingDownstairs 2 timeBodyAccelerometerJerkMeanY -0.00327959081489362
walkingDownstairs 2 timeBodyAccelerometerJerkMeanZ -0.0209351677765957
walkingDownstairs 2 timeBodyAccelerometerJerkStandardDeviationX 0.147249143238298
walkingDownstairs 2 timeBodyAccelerometerJerkStandardDeviationY 0.126828014557447
walkingDownstairs 2 timeBodyAccelerometerJerkStandardDeviationZ -0.340122023191489
walkingDownstairs 2 timeBodyGyroscopeMeanX -0.11594735287234
walkingDownstairs 2 timeBodyGyroscopeMeanY -0.00482329231914894
walkingDownstairs 2 timeBodyGyroscopeMeanZ 0.097173808906383
walkingDownstairs 2 timeBodyGyroscopeStandardDeviationX -0.320789230008511
walkingDownstairs 2 timeBodyGyroscopeStandardDeviationY -0.415739144893617
walkingDownstairs 2 timeBodyGyroscopeStandardDeviationZ -0.279418388042553
walkingDownstairs 2 timeBodyGyroscopeJerkMeanX -0.0581038498510638
walkingDownstairs 2 timeBodyGyroscopeJerkMeanY -0.0421470257531915
walkingDownstairs 2 timeBodyGyroscopeJerkMeanZ -0.0710229816893617
walkingDownstairs 2 timeBodyGyroscopeJerkStandardDeviationX -0.243940592553192
walkingDownstairs 2 timeBodyGyroscopeJerkStandardDeviationY -0.469396701106383
walkingDownstairs 2 timeBodyGyroscopeJerkStandardDeviationZ -0.218266318606383
walkingDownstairs 2 timeBodyAccelerometerMagnitudeMean 0.0899511204978723
walkingDownstairs 2 timeBodyAccelerometerMagnitudeStandardDeviation 0.215586334889362
walkingDownstairs 2 timeGravityAccelerometerMagnitudeMean 0.0899511204978723
walkingDownstairs 2 timeGravityAccelerometerMagnitudeStandardDeviation 0.215586334889362
walkingDownstairs 2 timeBodyAccelerometerJerkMagnitudeMean 0.00565516335106383
walkingDownstairs 2 timeBodyAccelerometerJerkMagnitudeStandardDeviation 0.22961718512766
walkingDownstairs 2 timeBodyGyroscopeMagnitudeMean -0.162188586930426
walkingDownstairs 2 timeBodyGyroscopeMagnitudeStandardDeviation -0.274844110531915
walkingDownstairs 2 timeBodyGyroscopeJerkMagnitudeMean -0.410872671489362
walkingDownstairs 2 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.343187875404255
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerMeanX 0.112841160325532
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerMeanY 0.278345041765957
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerMeanZ -0.131290772
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerStandardDeviationX 0.0161046198595745
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerStandardDeviationY 0.171973972957447
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.162032894287234
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkMeanX 0.138120681087234
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkMeanY 0.0962091607617021
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.271498721106383
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX 0.0499590624829787
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY 0.0808333491276596
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.408227423191489
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeMeanX -0.145775970406383
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeMeanY -0.361913824
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeMeanZ -0.0874944736085106
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.379436674361702
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.458732747446809
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.422987665106383
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerMagnitudeMean 0.293424826591489
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.0214787881723404
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean 0.222247409576596
walkingDownstairs 2 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation 0.227480732542553
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.320838543553191
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.372576755361702
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.380175306489362
walkingDownstairs 2 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.343698985425532
walkingDownstairs 3 timeBodyAccelerometerMeanX 0.292423484693878
walkingDownstairs 3 timeBodyAccelerometerMeanY -0.0193554079328571
walkingDownstairs 3 timeBodyAccelerometerMeanZ -0.116139842908163
walkingDownstairs 3 timeBodyAccelerometerStandardDeviationX -0.0574100475102041
walkingDownstairs 3 timeBodyAccelerometerStandardDeviationY -0.0331503723387755
walkingDownstairs 3 timeBodyAccelerometerStandardDeviationZ -0.362240245489796
walkingDownstairs 3 timeGravityAccelerometerMeanX 0.939057787755102
walkingDownstairs 3 timeGravityAccelerometerMeanY -0.228829214285714
walkingDownstairs 3 timeGravityAccelerometerMeanZ -0.102352758040816
walkingDownstairs 3 timeGravityAccelerometerStandardDeviationX -0.950061129591837
walkingDownstairs 3 timeGravityAccelerometerStandardDeviationY -0.946094637755102
walkingDownstairs 3 timeGravityAccelerometerStandardDeviationZ -0.899943947755102
walkingDownstairs 3 timeBodyAccelerometerJerkMeanX 0.0725689294489796
walkingDownstairs 3 timeBodyAccelerometerJerkMeanY 0.0109707769183673
walkingDownstairs 3 timeBodyAccelerometerJerkMeanZ -0.00202727978142857
walkingDownstairs 3 timeBodyAccelerometerJerkStandardDeviationX -0.0858010042244898
walkingDownstairs 3 timeBodyAccelerometerJerkStandardDeviationY -0.111439194979592
walkingDownstairs 3 timeBodyAccelerometerJerkStandardDeviationZ -0.571735243061224
walkingDownstairs 3 timeBodyGyroscopeMeanX -0.13157327645102
walkingDownstairs 3 timeBodyGyroscopeMeanY -0.0139358043959184
walkingDownstairs 3 timeBodyGyroscopeMeanZ 0.123826738353061
walkingDownstairs 3 timeBodyGyroscopeStandardDeviationX -0.261653414014286
walkingDownstairs 3 timeBodyGyroscopeStandardDeviationY -0.546740387959184
walkingDownstairs 3 timeBodyGyroscopeStandardDeviationZ -0.44230776755102
walkingDownstairs 3 timeBodyGyroscopeJerkMeanX -0.0778701650285714
walkingDownstairs 3 timeBodyGyroscopeJerkMeanY -0.0391567930959184
walkingDownstairs 3 timeBodyGyroscopeJerkMeanZ -0.0416193131122449
walkingDownstairs 3 timeBodyGyroscopeJerkStandardDeviationX -0.285683162346939
walkingDownstairs 3 timeBodyGyroscopeJerkStandardDeviationY -0.680947338163265
walkingDownstairs 3 timeBodyGyroscopeJerkStandardDeviationZ -0.374605412306122
walkingDownstairs 3 timeBodyAccelerometerMagnitudeMean -0.0628126118283674
walkingDownstairs 3 timeBodyAccelerometerMagnitudeStandardDeviation -0.0411340078469388
walkingDownstairs 3 timeGravityAccelerometerMagnitudeMean -0.0628126118283674
walkingDownstairs 3 timeGravityAccelerometerMagnitudeStandardDeviation -0.0411340078469388
walkingDownstairs 3 timeBodyAccelerometerJerkMagnitudeMean -0.205239246653061
walkingDownstairs 3 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.0926324494530612
walkingDownstairs 3 timeBodyGyroscopeMagnitudeMean -0.215294501244898
walkingDownstairs 3 timeBodyGyroscopeMagnitudeStandardDeviation -0.245794699346939
walkingDownstairs 3 timeBodyGyroscopeJerkMagnitudeMean -0.508567577142857
walkingDownstairs 3 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.583919211020408
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerMeanX -0.0421706943244898
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerMeanY -0.00770048300204082
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerMeanZ -0.404452414285714
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.0654417192653061
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.109722354322449
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.389723034061224
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.0906707125102041
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.135938542632653
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.529059450612245
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.165442898685714
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.14772824006198
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.613525074285714
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeMeanX -0.129066574295918
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeMeanY -0.542694164081633
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeMeanZ -0.302866461179592
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.30863033105102
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.553094540204082
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.548164313265306
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerMagnitudeMean 0.0289413195612245
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.233849422120408
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.049477977322449
walkingDownstairs 3 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.159102288018367
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.332376629371429
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.322440827020408
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.576277199387755
walkingDownstairs 3 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.624910820612245
walkingDownstairs 4 timeBodyAccelerometerMeanX 0.279965329555556
walkingDownstairs 4 timeBodyAccelerometerMeanY -0.00980200850666667
walkingDownstairs 4 timeBodyAccelerometerMeanZ -0.1067775246
walkingDownstairs 4 timeBodyAccelerometerStandardDeviationX 0.0111935496222222
walkingDownstairs 4 timeBodyAccelerometerStandardDeviationY -0.21859832499
walkingDownstairs 4 timeBodyAccelerometerStandardDeviationZ -0.479185977111111
walkingDownstairs 4 timeGravityAccelerometerMeanX 0.947731858666667
walkingDownstairs 4 timeGravityAccelerometerMeanY -0.0620852772955556
walkingDownstairs 4 timeGravityAccelerometerMeanZ 0.148714808888889
walkingDownstairs 4 timeGravityAccelerometerStandardDeviationX -0.955258881333333
walkingDownstairs 4 timeGravityAccelerometerStandardDeviationY -0.932066041111111
walkingDownstairs 4 timeGravityAccelerometerStandardDeviationZ -0.937753794444444
walkingDownstairs 4 timeBodyAccelerometerJerkMeanX 0.0971862748866667
walkingDownstairs 4 timeBodyAccelerometerJerkMeanY 0.00563780215111111
walkingDownstairs 4 timeBodyAccelerometerJerkMeanZ -0.00729137766444444
walkingDownstairs 4 timeBodyAccelerometerJerkStandardDeviationX -0.145759708684667
walkingDownstairs 4 timeBodyAccelerometerJerkStandardDeviationY -0.146242294857778
walkingDownstairs 4 timeBodyAccelerometerJerkStandardDeviationZ -0.626646986888889
walkingDownstairs 4 timeBodyGyroscopeMeanX -0.102838822533333
walkingDownstairs 4 timeBodyGyroscopeMeanY -0.0704025952333333
walkingDownstairs 4 timeBodyGyroscopeMeanZ 0.05926394948
walkingDownstairs 4 timeBodyGyroscopeStandardDeviationX -0.370244695288889
walkingDownstairs 4 timeBodyGyroscopeStandardDeviationY -0.699453537111111
walkingDownstairs 4 timeBodyGyroscopeStandardDeviationZ -0.498480800444444
walkingDownstairs 4 timeBodyGyroscopeJerkMeanX -0.0921282734666667
walkingDownstairs 4 timeBodyGyroscopeJerkMeanY -0.0348434913444444
walkingDownstairs 4 timeBodyGyroscopeJerkMeanZ -0.0492836435688889
walkingDownstairs 4 timeBodyGyroscopeJerkStandardDeviationX -0.395995494444444
walkingDownstairs 4 timeBodyGyroscopeJerkStandardDeviationY -0.816858240222222
walkingDownstairs 4 timeBodyGyroscopeJerkStandardDeviationZ -0.325780073711111
walkingDownstairs 4 timeBodyAccelerometerMagnitudeMean -0.0491616726733333
walkingDownstairs 4 timeBodyAccelerometerMagnitudeStandardDeviation -0.0819559041111111
walkingDownstairs 4 timeGravityAccelerometerMagnitudeMean -0.0491616726733333
walkingDownstairs 4 timeGravityAccelerometerMagnitudeStandardDeviation -0.0819559041111111
walkingDownstairs 4 timeBodyAccelerometerJerkMagnitudeMean -0.228851413747333
walkingDownstairs 4 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.216858921977778
walkingDownstairs 4 timeBodyGyroscopeMagnitudeMean -0.3466062928
walkingDownstairs 4 timeBodyGyroscopeMagnitudeStandardDeviation -0.3805726254
walkingDownstairs 4 timeBodyGyroscopeJerkMagnitudeMean -0.592843014888889
walkingDownstairs 4 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.637079543555556
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerMeanX -0.0722392276888889
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerMeanY -0.129606639466667
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerMeanZ -0.494683451555556
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerStandardDeviationX 0.0390098262533333
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.32253131772
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.512694303111111
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.16163290774
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.172941628735556
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.583917371333333
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.208250062317778
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.177202094317778
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.668867334444444
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeMeanX -0.240298893435556
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeMeanY -0.717545840444444
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeMeanZ -0.318306481022222
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.414919000955556
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.691518367333333
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.621658471333333
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.01907433524
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.263644030288889
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.175295286557778
walkingDownstairs 4 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.280426776955556
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.429213369555556
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.457674088
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.621752455777778
walkingDownstairs 4 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.685470931777778
walkingDownstairs 5 timeBodyAccelerometerMeanX 0.29354392712766
walkingDownstairs 5 timeBodyAccelerometerMeanY -0.00850107533191489
walkingDownstairs 5 timeBodyAccelerometerMeanZ -0.100319930659574
walkingDownstairs 5 timeBodyAccelerometerStandardDeviationX 0.275046110468085
walkingDownstairs 5 timeBodyAccelerometerStandardDeviationY 0.0907630761042553
walkingDownstairs 5 timeBodyAccelerometerStandardDeviationZ -0.325891435319149
walkingDownstairs 5 timeGravityAccelerometerMeanX 0.956649352553192
walkingDownstairs 5 timeGravityAccelerometerMeanY -0.0607578318319149
walkingDownstairs 5 timeGravityAccelerometerMeanZ 0.0216777910246191
walkingDownstairs 5 timeGravityAccelerometerStandardDeviationX -0.950490938510638
walkingDownstairs 5 timeGravityAccelerometerStandardDeviationY -0.912363420851064
walkingDownstairs 5 timeGravityAccelerometerStandardDeviationZ -0.927192732978723
